"","lon","lat"
"7664",-51.486931,-20.8708
"7666",-48.068558,-20.966118
"7667",-43.025551,-21.18115
"7668",-53.466373,-21.882051
"7669",-45.212872,-22.82682
"7670",-43.336609,-22.877243
"7671",-46.884453,-23.186453
"7672",-46.743317,-23.280096
"7675",-46.256866,-23.9946
"7676",-53.125439,-26.06439
"7677",-52.218904,-3.209418
"7678",-49.11993,-5.367194
"7679",-48.343112,-1.3578
"7680",-49.90202,-6.072963
"7681",-54.705791,-2.446118
"7682",-36.431365,-10.394962
"7702",-56.00444,-28.66056
"7704",-48.053,-23.592
"7707",-48.27722,-18.91861
"7708",-47.45806,-23.50167
"7723",-48.66194,-26.90778
"7728",-34.88111,-8.05389
"7730",-48.84555,-26.30444
"7731",-47.21806,-23.09028
"7734",-45.76667,-22.8
"7735",-47.22,-22.85833
"7736",-46.40278,-24.00583
"7738",-46.39194,-23.96306
"7739",-46.42528,-23.895
"7740",-54.58806,-25.54778
"7741",-47.38417,-22.35694
"7742",-41.91336,-22.77523
"7743",-44.26167,-21.13556
"7745",-47.29917,-23.26417
"7746",-47.39028,-22.18556
"7747",-46.60972,-20.71889
"7749",-46.53333,-23.8
"7750",-43.31167,-22.78556
"7754",-49.06611,-26.91944
"7755",-43.35028,-21.76417
"7756",-49.25389,-16.67861
"7757",-48.54917,-27.59667
"7759",-44.44667,-22.46889
"7760",-46.51806,-18.57889
"7762",-47.85694,-23.35556
"7763",-42.53111,-22.28194
"7764",-54.70833,-2.44306
"7765",-42.81861,-22.91944
"7767",-44.24667,-19.46583
"7768",-47.63734,-24.32143
"7769",-45.46167,-22.92389
"7771",-43.17861,-22.505
"7773",-49.742,-21.679
"7774",-51.38889,-22.12556
"7775",-47.89083,-22.0175
"7776",-51.06656,0.03446
"7777",-47.41971,-20.54177
"7778",-41.88131,-22.74808
"7779",-41.11278,-20.84889
"7780",-42.5371,-19.46816
"7782",-51.46138,-23.55152
"7784",-48.98953,-22.46914
"7786",-47.40041,-22.56454
"7787",-43.77403,-21.22645
"7789",-48.54142,-25.81891
"7790",-49.66174,-22.21146
"7792",-45.54832,-23.03094
"7793",-42.13929,-19.79043
"7795",-45.94712,-21.42944
"7796",-48.90099,-23.96763
"7797",-48.97376,-21.13826
"7798",-46.33225,-23.96184
"7802",-53.33171,-22.23509
"7803",-50.34098,-21.28888
"7804",-47.89085,-22.01329
"7805",-48.26219,-18.9113
"7806",-52.33902,-23.91801
"7807",-47.79351,-23.08562
"7808",-42.64434,-19.58448
"7809",-55.72556,-22.53611
"7810",-52.55534,-23.47628
"7811",-52.47504,-23.31709
"7812",-55.22094,-23.10291
"7813",-43.30485,-22.58307
"7814",-58.60989,-11.12767
"7815",-47.47705,-5.5255
"7816",-46.25,-21.4
"7817",-54.9695,-20.93155
"7818",-58.73902,-11.38108
"7819",-52.61861,-27.09678
"7820",-51.10298,-20.08898
"7821",-40.91018,-15.53016
"7823",-47.6038,-21.6848
"7824",-45.93706,-16.93852
"7825",-48.21522,-21.0072
"7826",-47.7225,-23.11218
"7827",-45.9528,-23.20732
"7828",-47.84555,-24.49523
"7829",-43.28148,-22.90134
"7830",-51.45617,-25.39353
"7831",-53.52972,-24.00137
"7832",-43.18233,-22.50464
"7833",-52.15353,-19.44595
"7834",-46.63478,-22.16886
"7835",-52.3464,-22.73852
"7836",-53.41139,-23.89494
"7837",-52.14291,-22.93412
"7838",-48.11667,-15.81667
"7839",-47.00057,-21.47083
"7840",-42.10259,-21.62111
"7841",-41.69242,-21.43032
"7842",-42.1965,-21.41255
"7843",-42.18156,-21.53981
"7844",-41.93386,-21.3651
"7845",-43.70314,-22.24595
"7846",-44.38242,-19.89547
"7847",-42.34306,-22.87278
"7848",-40.34427,-20.29109
"7849",-48.94006,-23.10442
"7850",-48.06283,-15.80406
"7851",-38.99884,-14.27673
"7852",-48.612,-27.09096
"7853",-39.26139,-12.96889
"7854",-39.27461,-12.95321
"7855",-48.90954,-21.18684
"7856",-48.38333,-18.46667
"7857",-44.15457,-2.50865
"7858",-50.86931,-15.87564
"7859",-54.3302,-24.86407
"7860",-44.46389,-22.46442
"7861",-54.65549,-20.4418
"7862",-49.07904,-22.31634
"7863",-49.94812,-22.22033
"7864",-47.26644,-22.82161
"7865",-49.40976,-20.78183
"7866",-39.13333,-14.9
"7867",-44.77313,-20.18703
"7869",-40.61495,-7.09091
"7870",-38.15039,-7.30274
"7871",-46.18713,-23.52475
"7872",-48.50917,-25.52
"7873",-48.57621,-25.88341
"7874",-43.97793,-21.1882
"7875",-46.3169,-23.97212
"7876",-36.49656,-8.89074
"7877",-37.66385,-10.91453
"7878",-36.14548,-8.3302
"7879",-38.42766,-12.97928
"7880",-41.88938,-21.20586
"7881",-46.71841,-23.56756
"7882",-35.26278,-5.91556
"7883",-54.58248,-25.56935
"7884",-49.3374,-20.83826
"7885",-48.29855,-19.25604
"7886",-40.29578,-20.29762
"7887",-48.11892,-5.65615
"7888",-59.53333,-6.32694
"7889",-47.96,-23.6485
"7890",-48.20779,-7.19207
"7891",-51.66106,-21.98667
"7916",-43.93333,-19.9
"7927",-46.94222,-22.37222
"7928",-46.95778,-22.43194
"7930",-48.97278,-21.13778
"7936",-46.94056,-19.59333
"7949",-40.33778,-20.31944
"7951",-46.565,-23.69389
"7952",-46.18833,-23.52278
"7954",-46.85222,-23.64889
"7955",-46.84917,-23.71694
"7961",-47.81667,-15.63333
"7962",-48.95278,-16.32667
"7963",-45.41305,-23.62028
"7966",-46.72247,-23.57344
"7975",-51.18361,-29.91778
"7978",-35.97611,-8.28333
"7979",-35.56472,-8.20111
"7980",-44.17139,-22.54417
"7982",-54.76,-18.50667
"7983",-42.29444,-4.24444
"7985",-38.65306,-3.73611
"7986",-49.36972,-28.6775
"7988",-46.53833,-23.66389
"7989",-54.96083,-28.40833
"7991",-51.995,-6.64472
"7992",-41.94944,-18.85111
"7994",-40.08361,-13.8575
"8005",-45.65707,-20.37034
"8007",-46.32144,-23.39645
"8009",-49.48583,-28.93472
"8012",-53.80695,-29.68417
"8017",-45.51165,-21.3712
"8018",-49.09105,-26.50482
"8022",-47.09179,-21.76979
"8033",-49.532,-25.45904
"8036",-58.95506,-13.36109
"8037",-44.44675,-18.74917
"8038",-46.55629,-23.11607
"8039",-47.49734,-21.73125
"8040",-46.40222,-23.74523
"8041",-35.08807,-7.13685
"8044",-40.78198,-20.72066
"8046",-36.10296,-9.78082
"8048",-53.74328,-24.71986
"8049",-38.96667,-12.26667
"8050",-46.64639,-23.65222
"8051",-47.872,-15.971
"8054",-44.23333,-2.6
"8055",-45.23539,-21.2329
"8056",-52.60594,-23.66033
"8057",-44.0449,-22.5982
"8058",-46.50273,-23.47727
"8059",-38.63721,-7.53945
"8060",-54.73882,-1.94659
"8061",-45.73291,-16.41753
"8062",-44.31667,-21.01667
"8063",-42.55341,-19.44063
"8064",-43.81142,-20.95709
"8065",-44.88445,-20.16304
"8067",-44.72047,-23.22005
"8068",-51.22277,-30.07927
"8069",-39.6463,-14.06477
"8070",-43.21894,-22.117
"8071",-46.74139,-23.21806
"8072",-50.50484,-21.63805
"8073",-46.76961,-23.57339
"8074",-48.55778,-22.29639
"8075",-47.41361,-22.75361
"8076",-60.02792,-3.08366
"8077",-54.30844,-22.4811
"8078",-36.7306,-9.16729
"8079",-37.43854,-11.26866
"8080",-38.58897,-8.73607
"8081",-37.03265,-10.90006
"8082",-48.67095,-26.9106
"8083",-45.25333,-21.69694
"8084",-46.7,-23.53333
"8085",-40.08333,-13.85
"8086",-44.85973,-19.98265
"8087",-46.75027,-23.54286
"8088",-47.15,-24.3
"8089",-45.54796,-22.95763
"8090",-43.95639,-19.81667
"8091",-35.01313,-7.56315
"8092",-47.86645,-15.58543
"8093",-48.06778,-16.01556
"8094",-49.48233,-23.70476
"8095",-43.85238,-19.7672
"8096",-49.87056,-22.97889
"8097",-57.61667,-6.21667
"8098",-49.85806,-21.53667
"8099",-49.33569,-24.10894
"8100",-46.34833,-23.48611
"8101",-46.31083,-23.5425
"8102",-46.34472,-23.52806
"8103",-47.71683,-23.11058
"8104",-46.46139,-23.66778
"8105",-46.7322,-23.48982
"8106",-47.63244,-23.65506
"8107",-38.59,-3.78
"8108",-41.86667,-4.2
"8109",-40.07222,-19.39111
"8110",-46.36861,-23.54083
"8111",-46.61432,-23.47624
"8112",-46.64278,-23.54511
"8113",-46.66916,-23.49283
"8114",-46.93417,-23.54889
"8115",-59.6209,3.88498
"8116",-61.1482,4.47957
"8117",-60.91013,2.43965
"8118",-61.13449,1.81424
"8119",-53.01155,-19.02163
"8120",-46.35,-23.95
"8121",-36.48067,-9.90739
"8122",-37.2508,-9.60399
"8123",-46.3,-23.98333
"8124",-48.39341,-9.56597
"8125",-52.09101,-22.64171
"8126",-52.88789,-22.72941
"8127",-49.72287,-29.32254
"8128",-53.05199,-26.07795
"8129",-64.22668,-12.43803
"8130",-44.28291,-2.53911
"8131",-48.01385,-23.01592
"8132",-43.28408,-22.78373
"8133",-46.62278,-23.68611
"8134",-48.81314,-21.5959
"8135",-44.43161,-5.57385
"8136",-40.71083,-4.32222
"8137",-63.58061,-11.50573
"8170",-48.63472,-26.99056
"8185",-50.59222,-22.41933
"8186",-46.82198,-22.43598
"8188",-50.41878,-22.66043
"8190",-37.73264,-9.11866
"8191",-50.3878,-22.74757
"8192",-48.91114,-27.09821
"8193",-44.49484,-22.48101
"8194",-48.20483,-7.19277
"8195",-53.60535,-28.64549
"8196",-49.46124,-21.99946
"8197",-50.81947,-26.58445
"8198",-49.65522,-20.62505
"8199",-51.31422,-23.74301
"8200",-41.78677,-22.07999
"8201",-47.5008,-4.94752
"8202",-50.40106,-20.28646
"8203",-79.028492,-8.112256
"8205",-80.633331,-5.2
"8207",-77.050003,-12.05
"8208",-76.365681,-6.484525
"8214",-70.548607,-3.92389
"8215",-75.166672,-4
"8216",-80.46833,-4.58361
"8217",-78,-5
"8218",-78.554718,-5.53917
"8219",-78.530563,-5.63472
"8220",-77.869034,-6.23169
"8221",-76.833328,-7
"8222",-77.03463,-11.885298
"8224",-71.978058,-13.518333
"8225",-73.308807,-3.78474
"8226",-74.967003,-9.367
"8229",-73.247223,-3.74806
"8230",-73.24722,-3.74806
"8231",-77.05,-12.05
"8232",-79.84167,-6.77361
"8233",-80.63333,-5.2
"8234",-78.52385,-9.14961
"8235",-79.02998,-8.11599
"8236",-73.25503,-3.75033
"8237",-78.50027,-7.16378
"8238",-78.53056,-5.63472
"8240",-74.967,-9.367
"8241",-74.55387,-8.37915
"8242",-74.63673,-11.25423
"8243",-75.23854,-12.03151
"8244",-78.80472,-5.70806
"8245",-78.64519,-8.98822
"8246",-79.05321,-8.06295
"8247",-78.49792,-9.11712
"8248",-77.0825,-11.87737
"8249",-76.38399,-6.47554
"8250",-76.34636,-6.49272
"8251",-76.82597,-7.24449
"8252",-78.79556,-5.71018
"8253",-77.02226,-12.05958
"8255",-75.20966,-12.08201
"8256",-76.4592,-8.46301
"8257",-76.00876,-9.28951
"8258",-78.61556,-9.02306
"8259",-76.51029,-8.1886
"8260",-78.489403,-7.13918
"8261",-78.57,-9.09583
"8262",-78.523849,-9.149614
"8264",-76.26683,-10.633285
"8265",-74.636734,-11.254228
"8266",-75.238541,-12.03151
"8267",-74.553871,-8.37915
"8268",-78.804718,-5.70806
"8272",-71.535,-16.39889
"8274",-80.44139,-3.56667
"8277",-72.78333,-12.81667
"8278",-76.08333,-5.9
"8281",-76.96667,-6.05
"8284",-80.68333,-4.9
"8286",-78.2232,-9.51815
"8287",-77.56194,-9.32505
"8288",-75.35694,-11.12472
"8289",-76.91899,-12.17039
"8290",-79.69126,-6.58001
"8291",-80.67695,-4.90348
"8292",-81.11444,-5.08917
"8293",-79.65165,-6.481
"8294",-79.93284,-6.67387
"8295",-76.62081,-12.66726
"8296",-70.39487,-13.52405
"8297",-73.47406,-13.73435
"8300",-71.97806,-13.51833
"8304",-79.14694,-7.84472
"8305",-79.10778,-7.71444
"8306",-79.96889,-5.18222
"8311",-76.36556,-6.50139
"8325",-75.34122,-11.3358
"8326",-72.61429,-12.73574
"8327",-72.34172,-11.16312
"8328",-79.65143,-6.48224
"8329",-79.90345,-6.79933
"8330",-72.54574,-13.16357
"8331",-77.03883,-11.92913
"8332",-72.71667,-12.86667
"8333",-79.1612,-7.8358
"8334",-80.68189,-4.88884
"8335",-70.812,-11.76687
"8336",-70.3225,-13.77778
"8341",-78.11083,-5.11515
"8344",-79.966667,-3.266667
"8346",-78.566673,-1.03333
"8347",-78.5,-0.21667
"8348",-80.73333,-0.95
"8349",-80.45,-1.05
"8350",-80.13333,-2.83333
"8351",-78.95667,-4.06917
"8352",-79.290215,-0.220556
"8355",-80.133331,-2.83333
"8356",-79.833328,-3.5
"8357",-79.17269,-0.25441
"8358",-79.9,-2.16667
"8362",-79.53373,-1.80154
"8363",-80.41741,-0.59991
"8364",-76.88278,0.08472
"8366",-79.35,-3.98333
"8367",-79.70151,0.96304
"8373",-79.80697,-3.32561
"8374",-80.65889,-1.04576
"8375",-80.63806,-0.94886
"8376",-80.23084,-3.47523
"8377",179.25,-16.5
"8379",177.41667,-17.8
"8380",178.41586,-18.11341
"8382",39.269543,-6.822466
"8384",39.28333,-6.8
"8386",39.26966,-6.82292
"8387",13.228197,-1.557292
"8388",13.583333,-1.633333
"8389",12.46672,-1.141344
"8390",13.79084,-0.705684
"8395",115.216667,-8.65
"8396",106.845599,-6.208763
"8397",122.512974,-3.99846
"8398",98.672223,3.595196
"8399",117.143615,-0.494823
"8400",110.416667,-6.966667
"8401",112.752088,-7.257472
"8402",114,1
"8403",106.788071,-6.249852
"8411",107.4208,-7.0123
"8412",112.62806,-7.97778
"8413",101.81405,-1.36817
"8414",110.40688,-6.99393
"8415",106.631889,-6.178306
"8416",111.903503,-7.6051
"8425",106.99194,-6.23667
"8426",110.83806,-7.6725
"8429",110.41666,-6.96667
"8430",110.59583,-7.53306
"8431",115.21667,-8.65
"8432",115.08445,-8.10261
"8434",113.4746,-7.1568
"8435",117.15,-0.5
"8436",108.2207,-7.3274
"8437",115.2437,-8.4355
"8438",110.92056,-7.81444
"8439",110.94444,-7.59833
"8440",112.165,-7.4739
"8441",110.76311,-8.15803
"8442",112.23307,-7.54595
"8443",110.25472,-7.66472
"8444",110.72361,-7.57917
"8445",100.63078,-0.22019
"8446",100.67997,-0.16046
"8447",103.1,-0.81667
"8448",110.28333,-7.47417
"8449",106.82139,-6.70611
"8450",111.02222,-7.42639
"8451",111.4186,-6.9698
"8452",104.05,1.08333
"8453",110.79889,-7.70528
"8454",106.91815,-6.15808
"8455",106.90044,-6.24545
"8456",107.51833,-7.03306
"8457",119.6673,-3.64883
"8458",120.8675,-2.4959
"8460",106.8223,-6.1818
"8461",107.41288,-7.40794
"8462",111.038,-6.7559
"8463",100.05205,2.3321
"8464",115.3272,-8.5435
"8465",108.3,-6.46667
"8466",106.78917,-6.59444
"8468",109.36389,-7.38806
"8469",102.13333,1.46667
"8472",116.82887,-1.26753
"8473",111.10333,-8.19389
"8475",107.90965,-7.24842
"8478",110.36247,-7.79876
"8479",103.6158,-1.59667
"8484",112.0649,-6.8976
"8485",106.63623,-5.9095
"8486",106.8378,-6.2936
"8487",107.5425,-6.87222
"8488",102.06612,1.33133
"8489",103.43272,0.96217
"8490",99.92416,2.01631
"8491",99.96327,2.08853
"8492",124.3102,0.7339
"8493",124.8455,1.487
"8494",111.5677,-7.6553
"8495",108.3534,-7.3257
"8496",101.7076,1.32431
"8497",106.63189,-6.17831
"8499",109.6753,-6.8886
"8503",111.86667,-7.15
"8504",112.43333,-7.46667
"8506",106.81861,-6.4
"8508",110.54667,-7.50556
"8509",111.9035,-7.6051
"8510",114.00976,-7.70623
"8512",102.2562,-3.80065
"8517",116.11667,-8.58333
"8518",102.8614,-3.2945
"8520",108.48306,-6.76028
"8521",113.23149,-1.59342
"8522",106.8331,-6.1948
"8523",113.86667,-7.01667
"8524",105.3595,-5.4816
"8525",105.26106,-5.4456
"8526",105.22408,-5.38711
"8527",104.23617,-5.48888
"8528",105.3655,-5.3342
"8529",105.22104,-5.4011
"8530",105.25166,-5.41518
"8531",103.94048,-5.1677
"8532",113.82145,-7.91346
"8533",100.11997,-0.61898
"8534",40.615589,3.45774
"8535",40.61559,3.45774
"8536",39.59425,-4.03483
"8537",39.66359,-4.05466
"8539",0.624931,6.475656
"8540",-149.497236,-23.373223
"8542",165.344133,-20.939234
"8544",166.95,-22.1667
"8545",-147.498164,-15.094251
"8548",140.717,-2.533
"8549",-43.129895,-22.8997
"8551",167.265278,-20.916667
